"","X","City","State","State_Abbr","Plant","Site_Name","Zipcode","Population_Served","County_FIPS","Collection_Date","Sample_ID","Dilution","BCoV.Recovery","BCoV.Recovery.LCI","BCoV.Recovery.UCI","MPXV_G2R_gc_g_dry_weight","MPXV_G2R_gc_g_dry_weight_UCI","MPXV_G2R_gc_g_dry_weight_LCI","MPXV_G2R_norm_PMMoV","PMMoV_gc_g_dry_weight","PMMoV_gc_g_dry_weight_UCI","PMMoV_gc_g_dry_weight_LCI","XBB_bkpt_gc_g_dry_weight","XBB_bkpt_gc_g_dry_weight_UCI","XBB_bkpt_gc_g_dry_weight_LCI","XBB_bkpt_norm_PMMoV","SC2_BA_4_ORF1a_Del141143_gc_g_dry_weight","SC2_BA_4_ORF1a_Del141143_gc_g_dry_weight_UCI","SC2_BA_4_ORF1a_Del141143_gc_g_dry_weight_LCI","SC2_BA_4_ORF1a_Del141143_norm_PMMoV","MPXV_G2R_gc_g_dry_weight.1","MPXV_G2R_gc_g_dry_weight_UCI.1","MPXV_G2R_gc_g_dry_weight_LCI.1","MPXV_G2R_norm_PMMoV.1","Influenza_A_gc_g_dry_weight","Influenza_A_gc_g_dry_weight_UCI","Influenza_A_gc_g_dry_weight_LCI","Influenza_A_norm_PMMoV","SC2_N_gc_g_dry_weight","SC2_N_gc_g_dry_weight_UCI","SC2_N_gc_g_dry_weight_LCI","SC2_N_norm_PMMoV","SC2_BA_2_LPPA24S_gc_g_dry_weight","SC2_BA_2_LPPA24S_gc_g_dry_weight_UCI","SC2_BA_2_LPPA24S_gc_g_dry_weight_LCI","SC2_BA_2_LPPA24S_norm_PMMoV","SC2_Omicron_Del143145_gc_g_dry_weight","SC2_Omicron_Del143145_gc_g_dry_weight_UCI","SC2_Omicron_Del143145_gc_g_dry_weight_LCI","SC2_Omicron_Del143145_norm_PMMoV","SC2_S_gc_g_dry_weight","SC2_S_gc_g_dry_weight_UCI","SC2_S_gc_g_dry_weight_LCI","SC2_S_norm_PMMoV","SC2_Delta_156157_gc_g_dry_weight","SC2_Delta_156157_gc_g_dry_weight_UCI","SC2_Delta_156157_gc_g_dry_weight_LCI","SC2_Delta_156157_norm_PMMoV","HV_69_70_Del_gc_g_dry_weight","HV_69_70_Del_gc_g_dry_weight_UCI","HV_69_70_Del_gc_g_dry_weight_LCI","HV_69_70_Del_norm_PMMoV","Noro_G2_gc_g_dry_weight","Noro_G2_gc_g_dry_weight_UCI","Noro_G2_gc_g_dry_weight_LCI","Noro_G2_norm_PMMoV","Influenza_B_gc_g_dry_weight","Influenza_B_gc_g_dry_weight_UCI","Influenza_B_gc_g_dry_weight_LCI","Influenza_B_norm_PMMoV","HMPV_4_gc_g_dry_weight","HMPV_4_gc_g_dry_weight_UCI","HMPV_4_gc_g_dry_weight_LCI","HMPV_4_norm_PMMoV","HAV_gc_g_dry_weight","HAV_gc_g_dry_weight_UCI","HAV_gc_g_dry_weight_LCI","HAV_norm_PMMoV","HAdV_F_gc_g_dry_weight","HAdV_F_gc_g_dry_weight_UCI","HAdV_F_gc_g_dry_weight_LCI","HAdV_F_norm_PMMoV","Rotavirus_gc_g_dry_weight","Rotavirus_gc_g_dry_weight_UCI","Rotavirus_gc_g_dry_weight_LCI","Rotavirus_norm_PMMoV","EV.D68_gc_g_dry_weight","EV.D68_gc_g_dry_weight_UCI","EV.D68_gc_g_dry_weight_LCI","EV.D68_norm_PMMoV","C_auris_gc_g_dry_weight","C_auris_gc_g_dry_weight_UCI","C_auris_gc_g_dry_weight_LCI","C_auris_norm_PMMoV","RSV_gc_g_dry_weight","RSV_gc_g_dry_weight_UCI","RSV_gc_g_dry_weight_LCI","RSV_norm_PMMoV","MPXV_G2R_gc_g_dry_weight_trimmed5","MPXV_G2R_norm_PMMoV_trimmed5","PMMoV_gc_g_dry_weight_trimmed5","XBB_bkpt_gc_g_dry_weight_trimmed5","XBB_bkpt_norm_PMMoV_trimmed5","SC2_BA_4_ORF1a_Del141143_gc_g_dry_weight_trimmed5","SC2_BA_4_ORF1a_Del141143_norm_PMMoV_trimmed5","MPXV_G2R_gc_g_dry_weight_trimmed5.1","MPXV_G2R_norm_PMMoV_trimmed5.1","Influenza_A_gc_g_dry_weight_trimmed5","Influenza_A_norm_PMMoV_trimmed5","SC2_N_gc_g_dry_weight_trimmed5","SC2_N_norm_PMMoV_trimmed5","SC2_BA_2_LPPA24S_gc_g_dry_weight_trimmed5","SC2_BA_2_LPPA24S_norm_PMMoV_trimmed5","SC2_Omicron_Del143145_gc_g_dry_weight_trimmed5","SC2_Omicron_Del143145_norm_PMMoV_trimmed5","SC2_S_gc_g_dry_weight_trimmed5","SC2_S_norm_PMMoV_trimmed5","SC2_Delta_156157_gc_g_dry_weight_trimmed5","SC2_Delta_156157_norm_PMMoV_trimmed5","HV_69_70_Del_gc_g_dry_weight_trimmed5","HV_69_70_Del_norm_PMMoV_trimmed5","Noro_G2_gc_g_dry_weight_trimmed5","Noro_G2_norm_PMMoV_trimmed5","Influenza_B_gc_g_dry_weight_trimmed5","Influenza_B_norm_PMMoV_trimmed5","HMPV_4_gc_g_dry_weight_trimmed5","HMPV_4_norm_PMMoV_trimmed5","HAV_gc_g_dry_weight_trimmed5","HAV_norm_PMMoV_trimmed5","HAdV_F_gc_g_dry_weight_trimmed5","HAdV_F_norm_PMMoV_trimmed5","Rotavirus_gc_g_dry_weight_trimmed5","Rotavirus_norm_PMMoV_trimmed5","EV.D68_gc_g_dry_weight_trimmed5","EV.D68_norm_PMMoV_trimmed5","C_auris_gc_g_dry_weight_trimmed5","C_auris_norm_PMMoV_trimmed5","RSV_gc_g_dry_weight_trimmed5","RSV_norm_PMMoV_trimmed5","MPXV_G2R_num_wells","PMMoV_num_wells","XBB_bkpt_num_wells","SC2_BA_4_ORF1a_Del141143_num_wells","MPXV_G2R_num_wells.1","Influenza_A_num_wells","SC2_N_num_wells","SC2_BA_2_LPPA24S_num_wells","SC2_Omicron_Del143145_num_wells","SC2_S_num_wells","SC2_Delta_156157_num_wells","HV_69_70_Del_num_wells","Noro_G2_num_wells","Influenza_B_num_wells","HMPV_4_num_wells","HAV_num_wells","HAdV_F_num_wells","Rotavirus_num_wells","EV.D68_num_wells","C_auris_num_wells","RSV_num_wells"
"17611",17611,"Santa Cruz","California","CA","Santa Cruz, CA","City of Santa Cruz WTF - City Influent",95060,160000,"06087","12/4/2022","32-221204",1,1.053,0.943,1.162,0,0,0,0,463735499.5,488584787.7,438818835,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,86863.36501,102103.0228,71921.87289,0.000187312,259348.4854,282593.2689,232698.6305,0.00055926,NA,NA,NA,NA,NA,NA,NA,NA,266251.6837,302696.4263,227698.7019,0.000574146,NA,NA,NA,NA,243933.3433,263279.6548,224589.2941,0.000526018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44463.76867,53218.4287,36727.73601,9.58817444858327e-05,0,0,549602286.1,NA,NA,NA,NA,0,0,122334.64,0.000220814,289243.8586,0.000535632,NA,NA,NA,NA,270948.5589,0.000506625,NA,NA,228038.9195,0.000403982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41692.98257,8.61807787565869e-05,6,2,NA,NA,6,6,6,NA,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,6
"17612",17612,"Santa Cruz","California","CA","Santa Cruz, CA","City of Santa Cruz WTF - City Influent",95060,160000,"06087","12/6/2022","32-221206",1,1.296,1.198,1.394,0,0,0,0,677564249.7,734633789,626115356.5,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,176849.2127,205977.834,151919.8863,0.000261007,345559.0058,391488.4694,305614.6495,0.000510002,NA,NA,NA,NA,NA,NA,NA,NA,302574.1069,321140.035,284776.8911,0.000446561,NA,NA,NA,NA,260974.2482,290966.6189,234686.0505,0.000385165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33742.58359,43101.62544,24589.54016,4.9799828738418e-05,0,0,543383904.6,NA,NA,NA,NA,0,0,106449.4455,0.000199233,289243.8586,0.000583877,NA,NA,NA,NA,270948.5589,0.000564769,NA,NA,228038.9195,0.000445797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41657.14671,9.34772715573222e-05,6,2,NA,NA,6,6,6,NA,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,6
"17613",17613,"Santa Cruz","California","CA","Santa Cruz, CA","City of Santa Cruz WTF - City Influent",95060,160000,"06087","12/8/2022","32-221208",1,1.108,0.945,1.289,0,0,0,0,488851964.6,515793887.9,464769215.3,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,55635.75894,61613.65135,50058.19657,0.000113809,262824.0847,276899.42,248145.5186,0.000537635,NA,NA,NA,NA,NA,NA,NA,NA,244019.8861,256176.3689,231865.378,0.000499169,NA,NA,NA,NA,179209.1669,189940.8976,167724.9833,0.000366592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44922.00216,53337.79279,37123.69882,9.18928538910699e-05,0,0,487637581.9,NA,NA,NA,NA,0,0,73262.96159,0.000162715,237813.4091,0.000535632,NA,NA,NA,NA,231637.6453,0.000506625,NA,NA,188960.4555,0.000414598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39175.65498,8.70710352441607e-05,6,2,NA,NA,6,6,6,NA,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,6
"17614",17614,"Santa Cruz","California","CA","Santa Cruz, CA","City of Santa Cruz WTF - City Influent",95060,160000,"06087","12/11/2022","32-221211",1,1.324,1.209,1.439,0,0,0,0,292129670.7,307389372.3,277841574.9,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,43638.14075,49210.41932,38085.85658,0.000149379,191267.6571,220117.5882,164040.8911,0.000654735,NA,NA,NA,NA,NA,NA,NA,NA,184641.366,220164.5822,148663.1297,0.000632053,NA,NA,NA,NA,143738.8565,163311.1048,119413.7881,0.000492038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35585.66931,41291.74358,28326.05189,0.000121815,0,0,558913831.9,NA,NA,NA,NA,0,0,99491.11321,0.000138213,266550.2492,0.000458891,NA,NA,NA,NA,243745.1197,0.000394136,NA,NA,194640.7572,0.000336121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35601.92662,7.17103966616891e-05,6,2,NA,NA,6,6,6,NA,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,6
"17615",17615,"Santa Cruz","California","CA","Santa Cruz, CA","City of Santa Cruz WTF - City Influent",95060,160000,"06087","12/13/2022","32-221213",1,0.833,0.512,1.116,0,0,0,0,510325281.5,659047420.7,343316746.2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,77289.76082,89452.10775,65156.39811,0.000151452,167915.2395,192550.2852,145210.6701,0.000329036,NA,NA,NA,NA,NA,NA,NA,NA,120783.0467,138802.3826,103706.8461,0.000236679,NA,NA,NA,NA,130952.3489,149756.3681,112913.775,0.000256606,2116456.035,2526963.177,1768824.917,0.004147269,0,0,0,0,11766.24766,16456.83027,8065.662197,2.30563683253878e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37477.52694,46678.7974,29340.53459,7.34385073555793e-05,0,0,447346062.9,NA,NA,NA,NA,0,0,62196.49185,0.000138213,207335.6604,0.000437117,NA,NA,NA,NA,191559.5924,0.000387243,NA,NA,151300.1241,0.000330204,2116456.035,0.005059637,0,0,11453.6056,1.28857175728816e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35279.64802,7.90796632069597e-05,5,2,NA,NA,5,6,6,NA,NA,6,NA,5,6,6,5,NA,NA,NA,NA,NA,6
"17616",17616,"Santa Cruz","California","CA","Santa Cruz, CA","City of Santa Cruz WTF - City Influent",95060,160000,"06087","12/15/2022","32-221215",1,1.735,1.6,1.87,0,0,0,0,1720180278,1745642048,1694768678,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,165547.8199,188610.9421,143964.7609,9.62386454640534e-05,426582.1005,496386.3936,359703.7194,0.000247987,NA,NA,NA,NA,NA,NA,NA,NA,378400.9271,441941.6709,315335.0934,0.000219977,NA,NA,NA,NA,384248.8711,428796.8796,337237.4072,0.000223377,19328559.58,21478324.34,17356853.05,0.011236357,0,0,0,0,11453.6056,16019.58193,5379.011951,6.65837514008122e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32775.74782,39478.80342,26879.14183,1.90536702701484e-05,0,0,432388581,NA,NA,NA,NA,0,0,58197.28578,0.000132357,193216.8342,0.000423429,NA,NA,NA,NA,171452.4708,0.000358771,NA,NA,133554.342,0.000294853,1965092.282,0.004603453,0,0,11609.92663,1.79710429491347e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35279.64802,8.90535903597918e-05,5,2,NA,NA,5,6,6,NA,NA,6,NA,5,6,6,5,NA,NA,NA,NA,NA,6
"17617",17617,"Santa Cruz","California","CA","Santa Cruz, CA","City of Santa Cruz WTF - City Influent",95060,160000,"06087","12/18/2022","32-221218",1,1.302,1.185,1.427,0,0,0,0,342860942.4,353931723.7,331799507.1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,53663.95579,61585.55217,46453.4594,0.000156518,152463.2242,165290.9518,137274.8083,0.000444679,NA,NA,NA,NA,NA,NA,NA,NA,146017.5249,167790.5057,121723.9566,0.00042588,NA,NA,NA,NA,125971.8207,141060.1801,107912.3418,0.000367414,1734751.808,1932640.711,1477468.067,0.005059637,0,0,0,0,4418.009271,7056.736283,2537.023483,1.28857175728816e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24654.31723,30424.10149,17545.80769,7.19076283742299e-05,0,0,891495026.1,NA,NA,NA,NA,0,0,57038.95502,0.000112717,197373.4687,0.000340567,NA,NA,NA,NA,175322.9889,0.000290137,NA,NA,145115.3047,0.00024684,2306154.875,0.004430689,0,0,9797.71825,1.42001536794502e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31635.864,5.47999353333192e-05,6,2,NA,NA,6,6,6,NA,NA,6,NA,6,6,6,6,NA,NA,NA,NA,NA,6
"17618",17618,"Santa Cruz","California","CA","Santa Cruz, CA","City of Santa Cruz WTF - City Influent",95060,160000,"06087","12/20/2022","32-221220",1,0.935,0.855,1.015,0,0,0,0,443979519.1,456807991,431163030.5,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,40163.14845,47318.00443,33769.54117,9.04617143898444e-05,220467.6059,240928.4263,200908.9823,0.000496572,NA,NA,NA,NA,NA,NA,NA,NA,183698.5214,201436.6401,164011.0086,0.000413754,NA,NA,NA,NA,115673.8058,127127.6928,103681.7669,0.000260539,1813728.529,1872475.872,1743894.249,0.004085163,0,0,0,0,32877.77884,39351.08954,27157.61757,7.4052467343699e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55658.33347,63874.29708,48179.88847,0.000125362,0,0,875633892.3,NA,NA,NA,NA,0,0,50102.49103,0.000102919,265414.8836,0.000396413,NA,NA,NA,NA,240453.779,0.000353204,NA,NA,192113.9546,0.000283776,3788039.774,0.006793719,0,0,14181.48849,2.44639110480729e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29572.08625,5.2857254557399e-05,6,2,NA,NA,6,6,6,NA,NA,6,NA,6,6,6,6,NA,NA,NA,NA,NA,6
"17619",17619,"Santa Cruz","California","CA","Santa Cruz, CA","City of Santa Cruz WTF - City Influent",95060,160000,"06087","12/22/2022","32-221222",1,0.949,0.858,1.037,0,0,0,0,6897736561,7004236048,6794996008,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,24275.18803,37499.5763,17052.63305,3.51929764341551e-06,203737.5605,257395.5935,172311.6946,2.95368718003493e-05,NA,NA,NA,NA,NA,NA,NA,NA,196252.9204,257996.7935,162134.2309,2.84517853971308e-05,NA,NA,NA,NA,178421.7444,203869.9891,149132.8237,2.58667090053349e-05,2988280.062,3204312.438,2767247.258,0.000433226,0,0,0,0,6173.301497,8709.835017,3880.318644,8.94974959092603e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12466.28216,16104.08444,9103.906126,1.80730041654729e-06,0,0,505108056.3,NA,NA,NA,NA,0,0,41531.61656,8.76907740625565e-05,265407.3577,0.000517505,NA,NA,NA,NA,240453.779,0.000474575,NA,NA,192113.9546,0.000368867,3788039.774,0.006661047,0,0,17184.61259,3.34520793317089e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37199.6148,8.82934943528059e-05,6,2,NA,NA,6,3,3,NA,NA,3,NA,6,6,6,6,NA,NA,NA,NA,NA,6
"17620",17620,"Santa Cruz","California","CA","Santa Cruz, CA","City of Santa Cruz WTF - City Influent",95060,160000,"06087","12/26/2022","32-221226",1,0.932,0.859,1.005,0,0,0,0,462741880.2,528440077,402668276.1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,56480.36885,70220.65057,42109.65897,0.000122056,372039.4842,419213.952,320923.4733,0.000803989,NA,NA,NA,NA,NA,NA,NA,NA,341409.8951,382649.1745,298063.6032,0.000737798,NA,NA,NA,NA,271948.2987,296774.7724,247124.0292,0.000587689,6562110.732,6985645.888,6144748.717,0.014180931,0,0,0,0,24917.55838,33808.07948,15303.98969,5.38476404312559e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31286.19371,40795.48871,23384.8978,6.76104650278186e-05,0,0,505108056.3,NA,NA,NA,NA,0,0,31735.36064,4.81785788953207e-05,265407.3577,0.000637275,NA,NA,NA,NA,240453.779,0.0005501,NA,NA,188681.283,0.000404376,4198638.763,0.009701478,0,0,17184.61259,2.94551651271126e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35788.22285,0.000118381,6,2,NA,NA,6,6,6,NA,NA,6,NA,6,6,6,6,NA,NA,NA,NA,NA,6
"17621",17621,"Santa Cruz","California","CA","Santa Cruz, CA","City of Santa Cruz WTF - City Influent",95060,160000,"06087","12/27/2022","32-221227",1,1.648,1.519,1.778,0,0,0,0,608602769.6,625838012.7,590859103.7,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,30767.74544,36939.9627,25325.58971,5.05547246527023e-05,372016.9068,392253.9181,351783.816,0.000611264,NA,NA,NA,NA,NA,NA,NA,NA,355479.1768,387649.4938,328106.3716,0.000584091,NA,NA,NA,NA,291307.0891,319513.8295,261241.5102,0.000478649,6596244.303,6860442.437,6374036.323,0.010838341,0,0,0,0,20462.97788,25023.20872,16493.73637,3.36228799909892e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98696.49671,109127.4156,88953.61156,0.000162169,0,0,493713156.6,NA,NA,NA,NA,0,0,25715.30907,3.60035850458492e-05,264166.0742,0.000648054,NA,NA,NA,NA,256387.3156,0.000600487,NA,NA,219895.4481,0.00048779,4198638.763,0.010314516,0,0,14532.49016,2.53024422025553e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50134.27727,0.00016189,6,2,NA,NA,6,5,5,NA,NA,5,NA,6,6,6,6,NA,NA,NA,NA,NA,6
"17622",17622,"Santa Cruz","California","CA","Santa Cruz, CA","City of Santa Cruz WTF - City Influent",95060,160000,"06087","1/1/2023","32-230101",1,0.837,0.526,1.178,0,0,0,0,79799925.53,97960140.83,63230628.3,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,72447.28681,95794.81159,47160.25618,0.000907862,NA,NA,NA,NA,NA,NA,NA,NA,52065.86603,82726.15587,18861.27587,0.000652455,NA,NA,NA,NA,37820.29499,48858.57566,28585.34074,0.000473939,3045525.496,3709973.175,2348269.967,0.038164516,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20420.14139,28035.71362,14327.6695,0.000255892,0,0,392818431.3,NA,NA,NA,NA,0,0,17623.57972,3.48304858313773e-05,246224.8961,0.000648054,NA,NA,NA,NA,243680.1405,0.000600487,NA,NA,184413.9204,0.00048779,4061830.128,0.011148625,0,0,18472.09694,4.29533306932764e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50134.27727,0.00016189,2,2,NA,NA,2,2,2,NA,NA,2,NA,2,2,2,2,NA,NA,NA,NA,NA,2
"17623",17623,"Santa Cruz","California","CA","Santa Cruz, CA","City of Santa Cruz WTF - City Influent",95060,160000,"06087","1/3/2023","32-230103",1,2.647,2.438,2.856,0,0,0,0,409794820.1,423274943.1,396189015.7,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,22102.99373,28313.02285,16666.00009,5.39367328414297e-05,216743.7553,234919.7069,198868.0521,0.000528908,NA,NA,NA,NA,NA,NA,NA,NA,231499.1315,254113.2768,207730.5953,0.000564915,NA,NA,NA,NA,209316.3013,233248.0431,182798.0836,0.000510783,2427737.681,2540197.753,2357621.765,0.005924276,0,0,0,0,16961.19109,22348.16551,12518.59466,4.1389471657584e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272329.0125,291033.7448,253626.4737,0.00066455,0,0,333698115.2,NA,NA,NA,NA,0,0,9970.962598,2.59737611672199e-05,246224.8961,0.000682678,NA,NA,NA,NA,206977.008,0.000600487,NA,NA,154958.1862,0.00048779,2810419.567,0.009701333,0,0,11651.10431,2.50041172161911e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49230.90663,0.000172731,6,2,NA,NA,6,6,6,NA,NA,6,NA,6,6,6,6,NA,NA,NA,NA,NA,6
"17624",17624,"Santa Cruz","California","CA","Santa Cruz, CA","City of Santa Cruz WTF - City Influent",95060,160000,"06087","1/8/2023","32-230108",1,1.37,1.256,1.484,0,0,0,0,305918593.7,351462918.3,258803322.3,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,149914.0263,172833.5562,121418.4761,0.000490045,NA,NA,NA,NA,NA,NA,NA,NA,158131.3951,176765.3851,140856.7996,0.000516907,NA,NA,NA,NA,71977.16122,85423.70796,57654.35242,0.000235282,2577854.156,2785646.71,2373417.627,0.008426602,0,0,0,0,17992.12183,25164.63541,12333.14191,5.88134301152835e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16632.01763,23458.89949,9111.50589,5.43674623773254e-05,0,0,333698115.2,NA,NA,NA,NA,0,0,3663.150017,1.09564471243638e-05,250300.4056,0.00070059,NA,NA,NA,NA,206977.008,0.000675956,NA,NA,154958.1862,0.000542669,2810419.567,0.008423371,0,0,11651.10431,2.81118414033623e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21876.08028,0.000136797,5,2,NA,NA,5,6,6,NA,NA,6,NA,5,6,6,5,NA,NA,NA,NA,NA,6
"17625",17625,"Santa Cruz","California","CA","Santa Cruz, CA","City of Santa Cruz WTF - City Influent",95060,160000,"06087","1/10/2023","32-230110",1,2.024,1.838,2.21,0,0,0,0,285380931.6,304494779.9,263773239.2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,7809.894059,11894.58755,4788.990944,2.73665588489575e-05,525496.288,571538.9457,480284.1268,0.001841385,NA,NA,NA,NA,NA,NA,NA,NA,231300.4975,253186.4002,210422.4544,0.000810497,NA,NA,NA,NA,183581.0959,201759.1537,165404.6684,0.000643284,2807879.049,2910207.112,2708901.354,0.009839056,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28576.08181,37516.08889,18913.02679,0.000100133,0,0,333698115.2,NA,NA,NA,NA,0,0,5978.31098,2.05057834900533e-05,250300.4056,0.000561318,NA,NA,NA,NA,206977.008,0.000630773,NA,NA,154958.1862,0.000463117,2783346.302,0.008423371,0,0,13290.47953,3.4873766657122e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20083.89574,7.16478618878516e-05,6,2,NA,NA,6,6,6,NA,NA,6,NA,6,6,6,6,NA,NA,NA,NA,NA,6
"17626",17626,"Santa Cruz","California","CA","Santa Cruz, CA","City of Santa Cruz WTF - City Influent",95060,160000,"06087","1/12/2023","32-230112",1,1.439,1.337,1.541,0,0,0,0,577808768,593557235.7,561250772.7,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,3179.555991,5443.448972,888.1599815,5.50278252413392e-06,384243.4353,407244.6984,364049.6097,0.000665001,NA,NA,NA,NA,NA,NA,NA,NA,472507.8236,515051.1257,440606.9874,0.000817758,NA,NA,NA,NA,429213.0647,449470.4944,408958.8461,0.000742829,4047235.456,4186226.277,3956342.806,0.007004455,0,0,0,0,24814.60572,29992.87744,20176.05746,4.29460525525028e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15043.58779,19270.15516,10692.91995,2.60355824032642e-05,0,0,340911402.3,NA,NA,NA,NA,0,0,3375.01296,1.09564471243638e-05,189629.1242,0.000432766,NA,NA,NA,NA,143123.9431,0.000497381,NA,NA,93068.50765,0.000319904,3203143.642,0.00905327,0,0,7636.749162,2.1077276104594e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15635.73826,5.00383416218236e-05,6,2,NA,NA,6,6,6,NA,NA,6,NA,6,6,6,6,NA,NA,NA,NA,NA,6
"17627",17627,"Santa Cruz","California","CA","Santa Cruz, CA","City of Santa Cruz WTF - City Influent",95060,160000,"06087","1/15/2023","32-230115",1,1.426,1.33,1.522,0,0,0,0,242442079.2,253420097.1,231470289.9,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,6945.48289,11981.11314,1868.741481,2.86480090970685e-05,34729.91112,46697.70951,23997.14788,0.00014325,NA,NA,NA,NA,NA,NA,NA,NA,39939.93661,50392.09219,30218.49364,0.00016474,NA,NA,NA,NA,19673.25333,26265.51358,13955.74961,8.11461995372867e-05,2964305.702,3079572.629,2832271.322,0.012226861,0,0,0,0,4918.125653,8419.907399,1579.601795,2.0285775761279e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14653.92846,20495.66049,9829.248527,6.04430077169916e-05,0,0,431541460.4,NA,NA,NA,NA,0,0,3375.01296,1.09564471243638e-05,241933.5393,0.000413745,NA,NA,NA,NA,190511.1021,0.000466333,NA,NA,96060.46278,0.000279556,3616262.444,0.010320024,0,0,3011.1285,8.69769271087308e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14976.3752,4.05943816304699e-05,6,2,NA,NA,6,6,6,NA,NA,6,NA,6,6,6,6,NA,NA,NA,NA,NA,6
